STATION,STATION_NAME,DATE,PRCP,Check
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851203,1,337
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851204,0,338
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851205,45,339
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851206,55,340
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851207,113,341
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851208,50,342
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851209,41,343
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851210,0,344
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851211,0,345
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851212,0,346
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851213,9,347
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851214,12,348
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851215,0,349
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851216,5,350
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851217,13,351
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851218,48,352
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851219,10,353
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851220,8,354
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851221,0,355
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851222,0,356
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851223,3,357
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851224,68,358
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851225,75,359
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851226,118,360
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851227,15,361
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851228,20,362
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851229,10,363
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851230,0,364
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19851231,0,365
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860101,1,1
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860102,63,2
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860103,45,3
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860104,0,4
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860105,21,5
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860106,3,6
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860107,0,7
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860108,35,8
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860109,8,9
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860110,74,10
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860111,54,11
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860112,3,12
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860113,60,13
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860114,75,14
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860115,70,15
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860116,20,16
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860117,0,17
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860118,88,18
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860119,105,19
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860120,0,20
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860121,23,21
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860122,116,22
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860123,183,23
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860124,110,24
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860125,45,25
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860126,3,26
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860127,0,27
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860128,13,28
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860129,28,29
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860130,0,30
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860131,0,31
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860201,60,32
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860202,0,33
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860203,0,34
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860204,0,35
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860205,3,36
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860206,0,37
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860207,0,38
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860208,0,39
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860209,0,40
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860210,2,41
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860211,0,42
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860212,0,43
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860213,0,44
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860214,0,45
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860215,0,46
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860216,0,47
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860217,0,48
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860218,0,49
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860219,0,50
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860220,0,51
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860221,0,52
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860222,0,53
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860223,0,54
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860224,0,55
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860225,0,56
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860226,0,57
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860227,0,58
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860228,0,59
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860301,0,60
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860302,0,61
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860303,0,62
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860304,56,63
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860305,60,64
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860306,88,65
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860307,0,66
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860308,0,67
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860309,0,68
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860310,0,69
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860311,0,70
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860312,0,71
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860313,0,72
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860314,0,73
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860315,0,74
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860316,0,75
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860317,0,76
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860318,0,77
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860319,3,78
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860320,8,79
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860321,4,80
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860322,10,81
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860323,65,82
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860324,348,83
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860325,3,84
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860326,43,85
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860327,75,86
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860328,60,87
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860329,105,88
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860330,165,89
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860331,248,90
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860401,2,91
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860402,0,92
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860403,38,93
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860404,18,94
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860405,0,95
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860406,85,96
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860407,3,97
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860408,0,98
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860409,10,99
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860410,35,100
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860411,0,101
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860412,0,102
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860413,10,103
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860414,128,104
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860415,75,105
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860416,28,106
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860417,33,107
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860418,0,108
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860419,45,109
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860420,85,110
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860421,270,111
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860422,0,112
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860423,0,113
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860424,0,114
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860425,80,115
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860426,18,116
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860427,0,117
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860428,0,118
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860429,23,119
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860430,0,120
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860501,0,121
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860502,0,122
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860503,225,123
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860504,3,124
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860505,1,125
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860506,10,126
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860507,27,127
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860508,28,128
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860509,0,129
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860510,48,130
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860511,120,131
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860512,0,132
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860513,65,133
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860514,15,134
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860515,3,135
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860516,0,136
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860517,0,137
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860518,35,138
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860519,5,139
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860520,0,140
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860521,20,141
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860522,0,142
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860523,0,143
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860524,118,144
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860525,0,145
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860526,0,146
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860527,1,147
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860528,33,148
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860529,38,149
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860530,85,150
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860531,0,151
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860601,78,152
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860602,12,153
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860603,115,154
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860604,43,155
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860605,33,156
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860606,38,157
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860607,71,158
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860608,0,159
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860609,0,160
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860610,13,161
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860611,38,162
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860612,2,163
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860613,0,164
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860614,0,165
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860615,0,166
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860616,5,167
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860617,5,168
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860618,0,169
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860619,0,170
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860620,13,171
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860621,0,172
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860622,0,173
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860623,25,174
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860624,0,175
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860625,0,176
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860626,0,177
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860627,0,178
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860628,0,179
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860629,0,180
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860630,0,181
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860701,0,182
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860702,0,183
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860703,20,184
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860704,0,185
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860705,53,186
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860706,65,187
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860707,60,188
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860708,8,189
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860709,0,190
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860710,0,191
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860711,60,192
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860712,0,193
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860713,20,194
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860714,0,195
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860715,0,196
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860716,0,197
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860717,0,198
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860718,0,199
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860719,0,200
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860720,0,201
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860721,0,202
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860722,0,203
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860723,261,204
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860724,20,205
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860725,18,206
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860726,13,207
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860727,0,208
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860728,0,209
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860729,0,210
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860730,0,211
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860731,0,212
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860801,0,213
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860802,0,214
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860803,0,215
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860804,15,216
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860805,0,217
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860806,0,218
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860807,0,219
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860808,0,220
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860809,0,221
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860810,40,222
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860811,5,223
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860812,53,224
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860813,8,225
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860814,0,226
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860815,8,227
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860816,0,228
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860817,8,229
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860818,8,230
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860819,55,231
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860820,0,232
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860821,0,233
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860822,122,234
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860823,160,235
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860824,400,236
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860825,0,237
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860826,82,238
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860827,23,239
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860828,13,240
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860829,18,241
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860830,5,242
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860831,0,243
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860901,0,244
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860902,0,245
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860903,40,246
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860904,8,247
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860905,0,248
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860906,8,249
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860907,0,250
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860908,0,251
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860909,0,252
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860910,0,253
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860911,0,254
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860912,358,255
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860913,62,256
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860914,5,257
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860915,100,258
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860916,230,259
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860917,180,260
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860918,0,261
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860919,0,262
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860920,0,263
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860921,0,264
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860922,0,265
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860923,0,266
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860924,0,267
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860925,0,268
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860926,0,269
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860927,0,270
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860928,0,271
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860929,0,272
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19860930,0,273
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861001,0,274
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861002,0,275
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861003,0,276
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861004,0,277
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861005,0,278
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861006,0,279
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861007,0,280
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861008,0,281
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861009,0,282
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861010,0,283
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861011,0,284
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861012,0,285
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861013,0,286
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861014,0,287
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861015,18,288
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861016,0,289
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861017,0,290
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861018,22,291
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861019,63,292
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861020,405,293
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861021,102,294
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861022,390,295
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861023,50,296
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861024,0,297
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861025,105,298
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861026,7,299
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861027,0,300
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861028,60,301
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861029,20,302
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861030,0,303
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861031,33,304
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861101,160,305
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861102,60,306
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861103,0,307
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861104,0,308
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861105,5,309
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861106,0,310
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861107,3,311
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861108,10,312
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861109,0,313
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861110,0,314
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861111,0,315
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861112,0,316
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861113,35,317
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861114,23,318
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861115,5,319
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861116,2,320
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861117,13,321
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861118,15,322
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861119,70,323
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861120,188,324
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861121,87,325
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861122,90,326
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861123,30,327
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861124,15,328
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861125,18,329
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861126,38,330
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861127,0,331
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861128,0,332
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861129,0,333
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861130,0,334
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861201,0,335
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861202,15,336
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861203,0,337
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861204,0,338
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861205,0,339
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861206,108,340
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861207,20,341
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861208,0,342
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861209,0,343
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861210,0,344
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861211,0,345
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861212,0,346
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861213,42,347
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19861214,53,348
